distance_to_3_end	read_number
7097	0
7098	0
7099	0
7100	0
7101	0
7102	0
7103	0
7104	0
7105	0
7106	0
7107	0
7108	0
7109	0
7110	0
7111	0
7112	0
7113	0
7114	0
7115	0
7116	0
7117	0
7118	0
7119	0
7120	0
7121	0
7122	0
7123	0
7124	0
7125	0
7126	0
7127	0
7128	0
7129	0
7130	0
7131	0
7132	0
7133	0
7134	0
7135	0
7136	0
7137	0
7138	0.625
7139	0
7140	0
7141	0
7142	0
7143	0
7144	0
7145	0
7146	0
7147	0
7148	0
7149	0
7150	0.625
7151	0
7152	0
7153	0
7154	0
7155	0
7156	0
7157	0
7158	0
7159	0
7160	0
7161	0
7162	0.73015873015873
7163	0
7164	0
7165	0
7166	0
7167	0
7168	0
7169	0
7170	0
7171	0.73015873015873
7172	0
7173	0
7174	0
7175	0
7176	0.524
7177	0.361290322580645
7178	0.692307692307692
7179	0
7180	0
7181	0
7182	0
7183	0
7184	0
7185	0
7186	0
7187	0
7188	0
7189	0
7190	0.625
7191	0
7192	0
7193	0.625
7194	0
7195	0
7196	0
7197	0
7198	0
7199	0.35
7200	0
7201	0
7202	0.625
7203	0
7204	0.73015873015873
7205	2.125
7206	0
7207	0
7208	0
7209	0
7210	0
7211	0
7212	1.125
7213	0
7214	0
7215	1.16666666666667
7216	0.692307692307692
7217	0
7218	0
7219	0
7220	0
7221	0
7222	0
7223	0
7224	0.524
7225	0
7226	1.14285714285714
7227	0
7228	0
7229	0
7230	0
7231	0
7232	0
7233	0
7234	0
7235	0
7236	0
7237	0.45
7238	0
7239	0
7240	0
7241	0
7242	0
7243	0
7244	0
7245	0
7246	0
7247	0
7248	0
7249	0
7250	0
7251	0
7252	0
7253	0
7254	0
7255	0
7256	0
7257	0
7258	0
7259	0
7260	0
7261	0
7262	0
7263	0
7264	0
7265	0
7266	0
7267	0
7268	0
7269	0
7270	0
7271	1.5
7272	0
7273	0.180645161290323
7274	1
7275	0
7276	0
7277	0
7278	0
7279	0.361290322580645
7280	1.016
7281	0
7282	0
7283	1.05154639175258
7284	0
7285	0
7286	0
7287	0
7288	0
7289	0
7290	0
7291	0
7292	0
7293	0
7294	0.35
7295	0
7296	0
7297	0
7298	0
7299	0
7300	1.14285714285714
7301	0
7302	0
7303	0
7304	0
7305	0
7306	0
7307	0
7308	0
7309	0.35
7310	0
7311	0
7312	0
7313	0
7314	0
7315	0
7316	0
7317	0
7318	0
7319	0
7320	0
7321	0
7322	0
7323	0
7324	0
7325	0
7326	0
7327	0
7328	0
7329	0
7330	0
7331	0
7332	0
7333	0
7334	0
7335	0
7336	0
7337	0
7338	0
7339	0
7340	0
7341	0
7342	3.75
7343	0
7344	0
7345	1.016
7346	0
7347	0
7348	0
7349	0
7350	0
7351	0
7352	0
7353	0
7354	0
7355	0
7356	0
7357	0
7358	0
7359	0
7360	0
7361	0
7362	0
7363	1
7364	0
7365	0
7366	1.391
7367	0
7368	0
7369	0
7370	0
7371	0
7372	0
7373	0
7374	0
7375	0
7376	0
7377	0
7378	0
7379	1.016
7380	0
7381	0
7382	0
7383	0
7384	0
7385	0
7386	0
7387	0.75
7388	0
7389	0.375
7390	0
7391	0
7392	0
7393	0
7394	0
7395	0
7396	0
7397	0
7398	0
7399	0
7400	0
7401	0
7402	0
7403	0
7404	0.5875
7405	0
7406	0
7407	0
7408	0
7409	0
7410	0
7411	0
7412	0
7413	0
7414	0
7415	0
7416	0
7417	0
7418	0
7419	0
7420	0
7421	0
7422	0
7423	0
7424	0
7425	0
7426	0
7427	0
7428	0
7429	0
7430	0
7431	0
7432	0
7433	0
7434	0
7435	0
7436	0
7437	0
7438	0
7439	0
7440	0
7441	1.05154639175258
7442	0
7443	0
7444	0
7445	0
7446	0
7447	0
7448	0
7449	0
7450	0
7451	0
7452	0
7453	0
7454	0
7455	0
7456	0
7457	0
7458	0
7459	0
7460	0
7461	1.7625
7462	0
7463	0
7464	0
7465	0
7466	0
7467	0
7468	0
7469	0
7470	0
7471	0
7472	0
7473	0
7474	0
7475	0
7476	0
7477	0
7478	0
7479	0
7480	0
7481	0
7482	0
7483	0
7484	1.14285714285714
7485	0
7486	0
7487	0
7488	0
7489	0
7490	0
7491	0
7492	0
7493	0
7494	0
7495	0
7496	0
7497	0
7498	0
7499	0.721311475409836
7500	0
7501	0
7502	0
7503	0
7504	0
7505	0
7506	0
7507	0
7508	0
7509	0
7510	0
7511	0
7512	0
7513	0
7514	0
7515	0
7516	0
7517	0
7518	0
7519	0
7520	0
7521	0
7522	0
7523	0
7524	0
7525	1.01442307692308
7526	0
7527	0
7528	0
7529	0
7530	0
7531	0
7532	0
7533	0
7534	0
7535	0
7536	0
7537	0
7538	0
7539	0
7540	0
7541	0
7542	0
7543	0
7544	0
7545	0
7546	0
7547	0
7548	0
7549	0
7550	0
7551	0
7552	0
7553	0
7554	0
7555	0
7556	0
7557	0
7558	0
7559	0
7560	0
7561	0
7562	0
7563	0
7564	0
7565	0
7566	0
7567	0
7568	0
7569	0
7570	0
7571	0
7572	0
7573	0
7574	0
7575	0
7576	0
7577	0
7578	1.14285714285714
7579	0
7580	0
7581	0
7582	0
7583	0
7584	0
7585	0
7586	0
7587	0
7588	0
7589	0.721311475409836
7590	0
7591	0
7592	0
7593	0
7594	0
7595	0
7596	0
7597	0
7598	0
7599	0
7600	0
7601	0
7602	0
7603	0
7604	0
7605	0
7606	0
7607	0
7608	0
7609	0
7610	0
7611	0
7612	0
7613	0
7614	0
7615	0
7616	0
7617	0
7618	0
7619	0
7620	0
7621	0
7622	0
7623	0
7624	1.14285714285714
7625	0
7626	0
7627	0
7628	0
7629	0
7630	0
7631	0
7632	0
7633	0
7634	0
7635	0
7636	0
7637	0
7638	0
7639	0
7640	0
7641	0
7642	0
7643	0
7644	0
7645	0
7646	0
7647	0
7648	1.05154639175258
7649	2.33333333333333
7650	0
7651	0
7652	0
7653	0
7654	0
7655	0
7656	1.32350230414747
7657	0
7658	0
7659	0
7660	0
7661	0
7662	0
7663	0
7664	0
7665	0.833333333333333
7666	0
7667	0
7668	0
7669	0
7670	0
7671	0
7672	0
7673	0
7674	0
7675	0
7676	0
7677	0
7678	0
7679	0
7680	0
7681	0
7682	0
7683	0
7684	1.02040816326531
7685	0
7686	0
7687	0
7688	0
7689	0
7690	0
7691	0
7692	0
7693	0
7694	0
7695	0
7696	0.708333333333333
7697	0
7698	1.91666666666667
7699	0
7700	0
7701	0
7702	0
7703	0
7704	0
7705	0.657142857142857
7706	2.02884615384615
7707	0
7708	0
7709	0
7710	0
7711	0.764705882352941
7712	0
7713	0
7714	0
7715	0
7716	0
7717	0
7718	0
7719	0
7720	0
7721	0
7722	0
7723	0
7724	0
7725	0
7726	0
7727	0
7728	0
7729	0
7730	0
7731	0
7732	0
7733	0
7734	0
7735	0
7736	0
7737	0
7738	0
7739	0
7740	0
7741	0.73015873015873
7742	0
7743	0
7744	0
7745	0
7746	0.180645161290323
7747	0
7748	0
7749	0
7750	0
7751	0
7752	0
7753	0
7754	1.016
7755	0
7756	0
7757	0
7758	0
7759	0
7760	0
7761	0
7762	0
7763	0
7764	0
7765	0
7766	0
7767	0
7768	0
7769	0
7770	0
7771	0
7772	0
7773	0
7774	0
7775	0
7776	0
7777	0
7778	0
7779	0
7780	0
7781	0
7782	0
7783	0
7784	0
7785	0
7786	0
7787	0
7788	0
7789	0
7790	1.14285714285714
7791	0
7792	0
7793	0.5875
7794	0
7795	0.708333333333333
7796	0
7797	0
7798	0
7799	0.5
7800	0
7801	0
7802	0
7803	0
7804	0
7805	0
7806	1
7807	0
7808	0
7809	0
7810	0
7811	0
7812	0
7813	1
7814	0
7815	0
7816	0
7817	0
7818	1
7819	0
7820	1.01442307692308
7821	4.05769230769231
7822	0
7823	0
7824	0
7825	0.721311475409836
7826	0
7827	0
7828	7.10096153846154
7829	1.01442307692308
7830	4.04326923076923
7831	0
7832	1.01442307692308
7833	0
7834	0
7835	0
7836	0
7837	0
7838	0
7839	0
7840	0
7841	0
7842	0
7843	0
7844	0
7845	0
7846	0
7847	0
7848	0
7849	0
7850	1.7625
7851	0
7852	0
7853	0
7854	0
7855	0
7856	0
7857	1.01442307692308
7858	1.01442307692308
7859	0
7860	3.04326923076923
7861	0
7862	0
7863	3.04326923076923
7864	0
7865	0
7866	2.02884615384615
7867	0.35
7868	1.01442307692308
7869	5.07211538461538
7870	0
7871	1.05154639175258
7872	0
7873	3.31578947368421
7874	0.657142857142857
7875	0
7876	0
7877	0
7878	0
7879	0
7880	0
7881	0
7882	0
7883	0
7884	0
7885	1.01442307692308
7886	4.05769230769231
7887	0
7888	0
7889	0
7890	1
7891	0
7892	4.33021255060729
7893	3.04326923076923
7894	0
7895	0
7896	4.05769230769231
7897	0
7898	2.47202797202797
7899	0.633333333333333
7900	1.01442307692308
7901	0
7902	0
7903	0
7904	0
7905	0
7906	0
7907	2.8
7908	0
7909	6.08653846153846
7910	0
7911	14.2019230769231
7912	0
7913	0.721311475409836
7914	0
7915	0
7916	0.764705882352941
7917	1.01442307692308
7918	0
7919	0
7920	0
7921	7.10096153846154
7922	4.064
7923	1.16666666666667
7924	0
7925	0
7926	0
7927	1.01442307692308
7928	1.15384615384615
7929	0.708333333333333
7930	0
7931	0
7932	0
7933	0
7934	0
7935	0
7936	0
7937	0
7938	0
7939	0
7940	0
7941	0.416666666666667
7942	0
7943	1.15384615384615
7944	0
7945	0.666666666666667
7946	0
7947	1
7948	0
7949	0
7950	0
7951	0
7952	0
7953	3.66578947368421
7954	0
7955	0
7956	0
7957	0
7958	0
7959	0.180645161290323
7960	0
7961	0
7962	0
7963	0
7964	0
7965	0.671232876712329
7966	0.73015873015873
7967	0
7968	0
7969	0
7970	0
7971	0
7972	0
7973	0
7974	0
7975	0
7976	0
7977	0
7978	0
7979	0
7980	0
7981	0
7982	0
7983	0
7984	0
7985	0
7986	0
7987	0
7988	0
7989	0
7990	0
7991	1
7992	0
7993	0
7994	0
7995	0
7996	0
7997	0
7998	0
7999	0
8000	0
8001	0
8002	0
8003	0.671232876712329
8004	0
8005	0
8006	0
8007	0
8008	0
8009	0
8010	0
8011	0.25
8012	0
8013	0
8014	0.25
8015	0
8016	0
8017	0
8018	0
8019	0
8020	0
8021	0
8022	0
8023	0
8024	0
8025	0
8026	0
8027	0.375
8028	0
8029	0
8030	0
8031	0.721311475409836
8032	0
8033	10.1442307692308
8034	1.01442307692308
8035	1.36442307692308
8036	0
8037	0
8038	0
8039	0
8040	2.02884615384615
8041	0
8042	2.02884615384615
8043	0
8044	0
8045	1.39545454545455
8046	0
8047	0
8048	0
8049	0
8050	0
8051	0
8052	0
8053	0
8054	0
8055	0
8056	0
8057	0
8058	0
8059	0
8060	0.375
8061	0
8062	0
8063	0
8064	0
8065	0
8066	0
8067	0
8068	0
8069	1.125
8070	0
8071	0
8072	0
8073	0
8074	0
8075	0
8076	0
8077	0
8078	0
8079	0
8080	0
8081	0
8082	0
8083	0
8084	0
8085	0
8086	0
8087	0
8088	2.02884615384615
8089	1
8090	0
8091	0
8092	0
8093	0
8094	0
8095	2.02884615384615
8096	1.01442307692308
8097	0
8098	0
8099	0
8100	0
8101	0
8102	1.125
8103	0
8104	0
8105	0
8106	0
8107	0
8108	0
8109	3.64326923076923
8110	2.02884615384615
8111	0.25
8112	0
8113	0
8114	1.016
8115	4.05769230769231
8116	0
8117	0
8118	0
8119	1.01442307692308
8120	0
8121	0.35
8122	0
8123	2.35294117647059
8124	0
8125	0
8126	0
8127	0
8128	0
8129	0
8130	0
8131	0
8132	0
8133	0
8134	0
8135	0
8136	0
8137	0
8138	0
8139	0
8140	0
8141	0
8142	0
8143	0
8144	0
8145	0
8146	0
8147	0
8148	0
8149	0
8150	0
8151	0
8152	0
8153	0
8154	0
8155	0
8156	0
8157	0
8158	0
8159	0
8160	1.02040816326531
8161	0
8162	0
8163	1.20105332455563
8164	0.6
8165	0
8166	0
8167	0
8168	1.01442307692308
8169	0.6
8170	0
8171	1.2
8172	0
8173	0
8174	0
8175	1.01442307692308
8176	40.5769230769231
8177	1.01442307692308
8178	1.01442307692308
8179	6.08653846153846
8180	0
8181	12.1730769230769
8182	0
8183	0.375
8184	1.01442307692308
8185	1.01442307692308
8186	21.3028846153846
8187	0
8188	38.5480769230769
8189	1.01442307692308
8190	0
8191	4.05769230769231
8192	1.01442307692308
8193	0
8194	1.01442307692308
8195	0
8196	76.0817307692308
8197	1.01442307692308
8198	1.01442307692308
8199	0
8200	2.02884615384615
8201	4.05769230769231
8202	4.05769230769231
8203	4.05769230769231
8204	1.16666666666667
8205	0
8206	1.16666666666667
8207	1.01442307692308
8208	1.048
8209	12.1730769230769
8210	0
8211	2.02884615384615
8212	0
8213	8.46538461538461
8214	7.10096153846154
8215	0
8216	0.375
8217	0
8218	0
8219	0.375
8220	0
8221	0
8222	0.657142857142857
8223	0
8224	0
8225	0
8226	0
8227	1.01442307692308
8228	0
8229	1.01442307692308
8230	0
8231	0
8232	0
8233	0
8234	0
8235	0
8236	1
8237	0
8238	0
8239	0
8240	0
8241	0
8242	0
8243	0
8244	0
8245	0
8246	1.14440433212996
8247	0
8248	1.14440433212996
8249	0
8250	0
8251	0
8252	1.04623287671233
8253	0
8254	0
8255	0
8256	0
8257	0
8258	0
8259	0
8260	2.28880866425993
8261	0
8262	0
8263	0
8264	0
8265	0
8266	0
8267	0
8268	0
8269	0
8270	0
8271	0
8272	0
8273	0
8274	0
8275	0
8276	0
8277	0
8278	0
8279	0
8280	0
8281	1.01442307692308
8282	0
8283	3.54545454545455
8284	0
8285	0
8286	1.14440433212996
8287	0
8288	0
8289	0
8290	0
8291	0
8292	0
8293	0
8294	0.411764705882353
8295	0
8296	0
8297	1.14440433212996
8298	0
8299	0
8300	0
8301	0
8302	0
8303	0
8304	0
8305	0
8306	0
8307	0
8308	0
8309	0
8310	0
8311	0
8312	0.633333333333333
8313	0
8314	0
8315	0
8316	0
8317	0
8318	0
8319	0
8320	2.324
8321	0
8322	0
8323	0
8324	0
8325	0
8326	0
8327	0
8328	0
8329	0.633333333333333
8330	0
8331	0.180645161290323
8332	0
8333	0
8334	0
8335	0
8336	7.10096153846154
8337	0
8338	1.01442307692308
8339	1.01442307692308
8340	0
8341	1.01442307692308
8342	1.01442307692308
8343	1.01442307692308
8344	0
8345	0
8346	1.02040816326531
8347	1.01442307692308
8348	0
8349	0
8350	0
8351	1.01442307692308
8352	2.02884615384615
8353	0
8354	0
8355	0
8356	0
8357	0
8358	0
8359	1.01442307692308
8360	0
8361	0
8362	6.08653846153846
8363	1.01442307692308
8364	0
8365	0
8366	1.82758620689655
8367	0
8368	1.54440816326531
8369	0
8370	1.01442307692308
8371	0
8372	1.01442307692308
8373	2.02884615384615
8374	1.01442307692308
8375	3.04326923076923
8376	0.363636363636364
8377	2.02884615384615
8378	0
8379	0
8380	0
8381	0
8382	3.04326923076923
8383	0
8384	0
8385	6.08653846153846
8386	0
8387	0
8388	1.01442307692308
8389	0
8390	4.05769230769231
8391	0
8392	0
8393	0
8394	0
8395	2.02884615384615
8396	0
8397	0
8398	0
8399	0
8400	0
8401	0.375
8402	0
8403	0
8404	0
8405	0
8406	0
8407	0
8408	0
8409	0
8410	0
8411	0
8412	0
8413	0
8414	0.411764705882353
8415	0
8416	0
8417	1.82758620689655
8418	0
8419	0
8420	0.5
8421	0
8422	0
8423	0.363636363636364
8424	0
8425	0
8426	0
8427	0
8428	0
8429	0
8430	0
8431	0
8432	0
8433	0
8434	0
8435	0
8436	0
8437	0
8438	0
8439	0
8440	0
8441	0
8442	0
8443	1.125
8444	1.82758620689655
8445	1.82758620689655
8446	0
8447	0
8448	0
8449	0
8450	1.82758620689655
8451	0
8452	0
8453	1.82758620689655
8454	0
8455	0
8456	0
8457	0
8458	0
8459	0
8460	0
8461	0
8462	0.375
8463	0
8464	0
8465	0
8466	0
8467	0
8468	0
8469	0
8470	0
8471	0
8472	0
8473	0
8474	0
8475	0
8476	0
8477	0
8478	0
8479	1.82758620689655
8480	0
8481	0
8482	0.5
8483	0
8484	0
8485	0
8486	0
8487	0
8488	0
8489	0
8490	0
8491	0
8492	0
8493	0
8494	0
8495	0
8496	0
8497	0
8498	0
8499	0
8500	0
8501	0
8502	0
8503	0
8504	1.125
8505	0
8506	0
8507	0
8508	0
8509	0
8510	0
8511	0
8512	0
8513	0
8514	0
8515	0
8516	0
8517	0
8518	0
8519	0
8520	0
8521	0
8522	1
8523	0
8524	0
8525	0
8526	1
8527	0
8528	0.657142857142857
8529	0
8530	0
8531	0
8532	0
8533	0
8534	0.375
8535	0
8536	0
8537	0
8538	1.82758620689655
8539	1.82758620689655
8540	0
8541	0
8542	0
8543	0
8544	0
8545	0
8546	0
8547	0
8548	0
8549	0
8550	0
8551	0
8552	0
8553	0
8554	0
8555	0
8556	0
8557	0.375
8558	0
8559	0
8560	1
8561	0
8562	0
8563	0
8564	0
8565	0
8566	0
8567	0
8568	1
8569	0
8570	2.88888888888889
8571	0
8572	0
8573	0
8574	0.363636363636364
8575	1.02040816326531
8576	1.125
8577	0
8578	0
8579	0
8580	0
8581	0
8582	0
8583	0
8584	0
8585	0
8586	0
8587	1.14285714285714
8588	0
8589	0
8590	0
8591	0
8592	0
8593	0.375
8594	1
8595	0
8596	1
8597	0
8598	0
8599	0
8600	0
8601	0
8602	0
8603	0
8604	0
8605	0
8606	0
8607	0
8608	2
8609	0
8610	0
8611	0
8612	1.02040816326531
8613	0
8614	0
8615	0
8616	0
8617	0
8618	0.375
8619	0
8620	0
8621	0
8622	0
8623	0
8624	0
8625	0
8626	0
8627	0
8628	1.82758620689655
8629	0
8630	0
8631	0
8632	0
8633	0
8634	0
8635	0
8636	0
8637	0
8638	0
8639	0
8640	0
8641	0
8642	0
8643	0
8644	0
8645	0
8646	0
8647	0
8648	3.88888888888889
8649	1
8650	0
8651	0
8652	0
8653	0
8654	0.375
8655	0
8656	0.333333333333333
8657	0
8658	0
8659	0
8660	0
8661	0
8662	1
8663	0
8664	0
8665	0
8666	0
8667	0
8668	0.45
8669	1.02238805970149
8670	0
8671	0
8672	0
8673	0
8674	0
8675	0
8676	1.14440433212996
8677	3
8678	0
8679	1
8680	0
8681	0
8682	0
8683	0
8684	0
8685	0
8686	0.846938775510204
8687	0
8688	0
8689	0
8690	0.375
8691	0
8692	0
8693	0
8694	0
8695	0.45
8696	0.35
8697	1.82758620689655
8698	0
8699	2.02238805970149
8700	1.02238805970149
8701	0
8702	0
8703	0
8704	0
8705	0
8706	1.82758620689655
8707	0
8708	1.02040816326531
8709	0
8710	0
8711	0
8712	0
8713	0
8714	0
8715	0
8716	0
8717	1.14440433212996
8718	0
8719	0
8720	0.923076923076923
8721	0
8722	0
8723	0
8724	0
8725	0
8726	1.39738805970149
8727	0
8728	0
8729	0
8730	0
8731	1
8732	0
8733	1.14285714285714
8734	0
8735	1.82758620689655
8736	0
8737	0
8738	0
8739	0
8740	0
8741	2.032
8742	0
8743	0
8744	0
8745	0
8746	0
8747	1.14440433212996
8748	1.14440433212996
8749	0
8750	0
8751	0
8752	2.04477611940298
8753	0
8754	0
8755	0.375
8756	0
8757	0
8758	0.443181818181818
8759	0
8760	0
8761	0
8762	0
8763	0
8764	0
8765	0
8766	0
8767	1.66666666666667
8768	0
8769	1.23529411764706
8770	0
8771	1
8772	0
8773	0
8774	0
8775	0
8776	0
8777	0
8778	0
8779	0
8780	1.32432432432432
8781	0
8782	0
8783	1
8784	0
8785	0
8786	1.02238805970149
8787	1.14440433212996
8788	0
8789	0
8790	0
8791	0.35
8792	0
8793	0
8794	0
8795	0
8796	0
8797	1.125
8798	0
8799	0
8800	0
8801	0
8802	0
8803	0
8804	0
8805	0
8806	0.35
8807	0
8808	1
8809	0
8810	0
8811	0
8812	1
8813	0
8814	1
8815	0
8816	0
8817	0
8818	0
8819	0
8820	0
8821	0
8822	0
8823	0
8824	0
8825	0
8826	0
8827	0
8828	0
8829	0
8830	0
8831	0
8832	0
8833	0
8834	0
8835	1
8836	0
8837	0
8838	0
8839	0.45
8840	0
8841	0
8842	0
8843	0
8844	0
8845	0
8846	0
8847	0
8848	0
8849	0
8850	0
8851	0
8852	0
8853	0.443181818181818
8854	0
8855	0
8856	0
8857	0
8858	0
8859	0
8860	0
8861	0
8862	0
8863	0
8864	0
8865	0
8866	0
8867	0
8868	1.02238805970149
8869	0
8870	0
8871	0
8872	0
8873	0
8874	0
8875	0
8876	0
8877	0
8878	0
8879	1.02238805970149
8880	0.443181818181818
8881	0
8882	0
8883	0
8884	0
8885	0
8886	0
8887	0
8888	0
8889	0
8890	0
8891	0
8892	0
8893	0
8894	0
8895	0
8896	0
8897	0
8898	0
8899	0
8900	0
8901	0
8902	1.02238805970149
8903	0
8904	0
8905	3
8906	2.01818181818182
8907	0
8908	0
8909	0
8910	0
8911	0.375
8912	0
8913	0
8914	0
8915	0
8916	0
8917	0
8918	0
8919	0.363636363636364
8920	0
8921	0
8922	0
8923	0
8924	0
8925	0
8926	0
8927	1.02238805970149
8928	0
8929	0
8930	0
8931	0
8932	1
8933	1.16666666666667
8934	0
8935	0
8936	0
8937	0
8938	0
8939	0
8940	0
8941	0
8942	0
8943	0
8944	0
8945	0
8946	3.048
8947	0.375
8948	1
8949	0
8950	0
8951	1.016
8952	1
8953	0
8954	0
8955	0
8956	0
8957	0
8958	0
8959	0
8960	0
8961	1.82758620689655
8962	0
8963	0
8964	0
8965	0
8966	0
8967	0
8968	0
8969	0
8970	0
8971	0
8972	0
8973	0
8974	0
8975	0
8976	0
8977	0
8978	0
8979	0
8980	0
8981	0
8982	0
8983	0
8984	0
8985	0
8986	0
8987	0
8988	0
8989	1.82758620689655
8990	0
8991	0
8992	0
8993	0
8994	0
8995	0
8996	0
8997	0
8998	0
8999	0.5
9000	1.02238805970149
9001	0
9002	0
9003	0
9004	0
9005	0
9006	0
9007	0
9008	0
9009	0
9010	0
9011	1.016
9012	0
9013	0
9014	0
9015	0
9016	1
9017	0
9018	0
9019	0
9020	0
9021	3.6551724137931
9022	0
9023	1.82758620689655
9024	3.6551724137931
9025	1.82758620689655
9026	0
9027	0
9028	0
9029	0
9030	0
9031	0
9032	0
9033	0
9034	1.016
9035	0
9036	2
9037	0
9038	0
9039	0
9040	0
9041	0
9042	0
9043	0
9044	0
9045	0
9046	0
9047	0
9048	0
9049	0
9050	0
9051	0
9052	0
9053	0
9054	0
9055	0
9056	0
9057	0
9058	0
9059	0
9060	0
9061	1
9062	0
9063	0
9064	0
9065	0
9066	0
9067	0
9068	1.016
9069	0
9070	0
9071	0
9072	0
9073	0
9074	0
9075	0
9076	0
9077	1
9078	5.48275862068966
9079	1
9080	0
9081	0
9082	0
9083	0
9084	0
9085	0
9086	0
9087	0
9088	0
9089	0
9090	0
9091	7
9092	0
9093	0
9094	1.016
9095	0
9096	0
9097	0
9098	0
9099	1.04545454545455
9100	0
9101	0.430379746835443
9102	0
9103	0
9104	0
9105	0
9106	0
9107	0
9108	0
9109	1.07692307692308
9110	0
9111	0
9112	0
9113	0
9114	0
9115	0
9116	0
9117	0
9118	0
9119	0
9120	0
9121	0
9122	0
9123	1.82758620689655
9124	0
9125	0
9126	0
9127	0
9128	0
9129	0
9130	0
9131	0
9132	0
9133	0
9134	0
9135	0
9136	0
9137	0
9138	0
9139	0
9140	0
9141	0
9142	0
9143	0
9144	0
9145	0
9146	0
9147	0
9148	0
9149	0
9150	0
9151	0
9152	0
9153	0
9154	0
9155	0
9156	0
9157	0
9158	0
9159	0
9160	0
9161	0
9162	0
9163	0
9164	0
9165	0
9166	0
9167	0
9168	0
9169	0
9170	0
9171	0
9172	0
9173	2.032
9174	0
9175	0
9176	0
9177	0
9178	0
9179	0
9180	0
9181	0
9182	0
9183	0
9184	0
9185	0
9186	0
9187	0
9188	0
9189	0
9190	0
9191	0
9192	0
9193	0
9194	0
9195	1.07692307692308
9196	0
9197	0
9198	0
9199	0
9200	0.430379746835443
9201	0
9202	0
9203	0
9204	0
9205	0
9206	0
9207	0
9208	0
9209	0
9210	0
9211	0
9212	0
9213	0
9214	0
9215	0
9216	0
9217	0
9218	0
9219	0
9220	0
9221	0
9222	0
9223	0
9224	0
9225	0
9226	0
9227	1
9228	0
9229	0
9230	0
9231	0
9232	0
9233	0
9234	0
9235	0
9236	0
9237	0
9238	3.6551724137931
9239	0
9240	0
9241	0
9242	0
9243	0
9244	0
9245	0
9246	0
9247	0
9248	0
9249	0
9250	0
9251	0
9252	0
9253	0.764705882352941
9254	0
9255	0
9256	0
9257	0
9258	0
9259	0
9260	0
9261	0
9262	0
9263	0
9264	0
9265	0
9266	0
9267	0
9268	1.82758620689655
9269	1.16666666666667
9270	0
9271	0
9272	0
9273	1.016
9274	0
9275	0
9276	0
9277	0
9278	0
9279	0
9280	0
9281	0
9282	0
9283	0
9284	0
9285	0
9286	0
9287	0
9288	0
9289	0
9290	0
9291	0
9292	0
9293	0
9294	0
9295	0
9296	0
9297	0.333333333333333
9298	0
9299	0
9300	0
9301	0
9302	0
9303	0
9304	0
9305	0
9306	0
9307	1
9308	0
9309	0
9310	0
9311	0
9312	0
9313	0
9314	0
9315	0
9316	2.04477611940298
9317	0
9318	0
9319	0
9320	0
9321	0
9322	0
9323	0
9324	0
9325	0
9326	0.5
9327	0
9328	0
9329	1.02238805970149
9330	0
9331	0
9332	0
9333	0
9334	0
9335	0
9336	0
9337	0
9338	0
9339	0
9340	0
9341	0
9342	0
9343	0
9344	0
9345	0
9346	0
9347	0
9348	0
9349	0
9350	0
9351	0
9352	0
9353	0
9354	0
9355	0
9356	0
9357	0
9358	0
9359	0
9360	0
9361	0
9362	0
9363	0
9364	0.625
9365	0
9366	0
9367	0
9368	1.33333333333333
9369	0
9370	0
9371	1.33333333333333
9372	0
9373	0
9374	0
9375	0
9376	1.71590909090909
9377	0
9378	0
9379	0
9380	0
9381	1.14285714285714
9382	0
9383	0
9384	0
9385	3.54545454545455
9386	0
9387	0
9388	0
9389	0.363636363636364
9390	0
9391	0
9392	0
9393	0
9394	0
9395	0
9396	0
9397	0
9398	0
9399	0
9400	0
9401	0
9402	0
9403	0
9404	0
9405	0
9406	0
9407	0
9408	0
9409	0
9410	0
9411	0
9412	1.82758620689655
9413	0
9414	0
9415	0.215189873417722
9416	0
9417	0
9418	0
9419	1.02238805970149
9420	0
9421	0
9422	0
9423	0
9424	0
9425	0
9426	0
9427	0
9428	0
9429	0
9430	0
9431	0
9432	0
9433	0
9434	0
9435	0
9436	0.363636363636364
9437	0
9438	0
9439	0
9440	0.363636363636364
9441	0
9442	0
9443	0
9444	0
9445	0
9446	0
9447	0
9448	0
9449	0
9450	0
9451	0
9452	0
9453	0
9454	0
9455	0
9456	0
9457	0
9458	0.764705882352941
9459	0
9460	0
9461	0
9462	0
9463	0
9464	0
9465	0
9466	0
9467	0
9468	0
9469	0
9470	1.02238805970149
9471	0
9472	0
9473	0
9474	0
9475	0
9476	0
9477	0
9478	0
9479	0
9480	0
9481	0
9482	0
9483	0
9484	0
9485	0
9486	0
9487	0.363636363636364
9488	0
9489	0
9490	0
9491	0
9492	0
9493	0
9494	0
9495	0
9496	1.14440433212996
9497	0
9498	0
9499	0
9500	0
9501	1.14440433212996
9502	0
9503	0
9504	0
9505	0
9506	0
9507	0
9508	1.77272727272727
9509	0
9510	0
9511	0
9512	0
9513	1.82758620689655
9514	0.215189873417722
9515	0
9516	0
9517	0.215189873417722
9518	0
9519	0
9520	0
9521	0
9522	0
9523	0
9524	0
9525	0
9526	0
9527	0
9528	0
9529	0
9530	0
9531	0
9532	0
9533	0
9534	0
9535	0
9536	0
9537	0
9538	0
9539	0
9540	0
9541	0
9542	0
9543	0
9544	0
9545	0
9546	0
9547	0
9548	0
9549	0
9550	0
9551	0
9552	0
9553	0
